Instance,Income
148570,34265.16075180999
148571,13735.034558181003
148572,99994.10956100002
148573,19220.02824526999
148574,113277.93633797005
148575,66794.79456476995
148576,15872.312499119993
148577,53241.8433447
148578,24053.054365219985
148579,150879.76630709996
148580,90962.28973010002
148581,573971.6373579998
148582,637992.3386609998
148583,59793.565307100005
148584,18050.932964630003
148585,48779.54080997001
148586,96123.6768534
148587,95057.27500730002
148588,25311.779101160017
148589,30541.963105130013
148590,578876.692509
148591,52924.053446800004
148592,48013.790414700015
148593,16884.621212709
148594,134476.7824514999
148595,93309.05559850005
148596,27766.535781710005
148597,34028.9718708
148598,285147.8577270001
148599,34897.436045029994
148600,55014.51910039999
148601,162126.05910910002
148602,26748.152969330004
148603,28184.96014549999
148604,20497.130240592
148605,24634.24377071001
148606,26103.865511320015
148607,271979.9736620001
148608,46276.86016209998
148609,54483.91738600001
148610,96044.07161410002
148611,23937.673787399992
148612,89610.36092359998
148613,139241.63285579995
148614,162515.2246957
148615,184540.28366009996
148616,22653.00853121001
148617,193058.7359921001
148618,291933.2080009998
148619,320821.2869090002
148620,22781.34894336
148621,22297.769639020004
148622,141518.691741
148623,27332.86408131001
148624,358081.28199800005
148625,71315.8480791
148626,155928.8358651
148627,31628.520676779997
148628,27902.083171258993
148629,60010.13524459997
148630,55353.96860740002
148631,34170.25116413
148632,38302.9868885
148633,106723.56136629997
148634,34611.990976379995
148635,240747.993209
148636,48642.89687479999
148637,216708.97222000003
148638,38160.90603200001
148639,69611.44630309998
148640,33182.48865276001
148641,74121.12522499998
148642,72202.97617639998
148643,73502.16279860005
148644,55205.75218419998
148645,16511.082805818995
148646,50620.71944644002
148647,34367.141896869995
148648,218131.13636799995
148649,18548.142240529003
148650,40527.7573873
148651,122297.188273
148652,119861.24776040005
148653,483506.9066039999
148654,56327.91181150003
148655,65216.095026900024
148656,62429.26707719998
148657,75874.0961506
148658,31351.237786560006
148659,409945.4860399997
148660,19963.14377084
148661,273815.43997499987
148662,460589.48520199984
148663,35011.52042641999
148664,135147.73793389992
148665,21861.398525660006
148666,147273.24742820003
148667,94038.1433021
148668,391594.11315399985
148669,174369.1002644
148670,22347.712490075897
148671,78097.12957150002
148672,81136.7576414
148673,124645.97397430002
148674,24580.970298869983
148675,112497.7863217
148676,15750.270320110005
148677,100808.17018190007
148678,26563.081576570006
148679,102410.82275940005
148680,153466.74018239998
148681,42531.03868462998
148682,46560.61584539998
148683,48189.3501125
148684,97069.22996113995
148685,33716.60887417998
148686,17164.87887796
148687,107214.70975280002
148688,251583.11102100014
148689,63696.08423470001
148690,91949.64545099997
148691,33492.90749770001
148692,58152.80795409996
148693,51353.91478609999
148694,20073.269071000006
148695,36373.81194033999
148696,73660.6940905
148697,386628.5956990001
148698,46383.2988021
148699,124727.6388590001
148700,25195.460818049985
148701,113548.87628240004
148702,119640.72519050004
148703,108052.16352269996
148704,420614.840337
148705,31478.224440900016
148706,10807.638326387005
148707,71938.32162949997
148708,264762.00214700005
148709,21792.167236922003
148710,58090.297120400006
148711,35162.761868650014
148712,136165.50522830003
148713,88055.02989369999
148714,28484.237530204013
148715,143957.46110189994
148716,23750.55384242999
148717,148167.35031889996
148718,536688.1918409999
148719,64979.79031420004
148720,385090.99026800017
148721,92159.45288689995
148722,16851.384854621992
148723,163012.02402630006
148724,453336.96854700014
148725,1215967.573163
148726,510914.2880490002
148727,25355.861198389997
148728,49068.77150820003
148729,26847.739607899995
148730,42316.56925658
148731,95081.66024279995
148732,18096.563076370006
148733,147415.23074700002
148734,86180.24641290001
148735,44911.54933349998
148736,14616.961331419996
148737,266786.09211700014
148738,102151.02606329999
148739,42961.42936979998
148740,38243.652217369985
148741,40144.930904299996
148742,64866.94763179999
148743,162627.39591589995
148744,77980.30859419999
148745,85034.65954819995
148746,52067.0100565
148747,20817.375210779996
148748,179440.53113409993
148749,29234.686868399986
148750,69294.7799658
148751,70793.56955290002
148752,37843.69049663001
148753,227919.7120461999
148754,227904.18651700005
148755,37995.297990620005
148756,118084.25386190007
148757,49609.39435679999
148758,68768.9872265
148759,44770.5967426
148760,130533.0769323
148761,17164.706542905005
148762,15925.386336331998
148763,281223.008205
148764,64640.846357399976
148765,58301.08947850001
148766,55067.9679655
148767,85115.304438
148768,18119.954516519996
148769,18047.554196654004
148770,56065.275501
148771,16306.767819113009
148772,123360.2243559
148773,38538.452974440006
148774,108559.57581400005
148775,53114.658633399995
148776,24728.476354805
148777,91872.60256999999
148778,49203.824554499995
148779,68275.77628330002
148780,50016.09003709999
148781,119476.32137440005
148782,21997.57839684
148783,519470.18051299994
148784,21125.09019464002
148785,50965.53806608
148786,22864.921350439996
148787,100409.68866169994
148788,25574.57321265
148789,60993.912609
148790,276001.448744
148791,80854.52909049999
148792,149113.6049660999
148793,66707.71559719999
148794,26984.104575959995
148795,605584.7594740001
148796,57797.15822980001
148797,423661.7085540001
148798,28617.199957148
148799,16573.245817
148800,46444.883827069985
148801,62316.37113219
148802,81627.75794579995
148803,137957.50898279998
148804,25683.76879887
148805,28809.266185749988
148806,22084.443592820004
148807,122655.02465030005
148808,167832.08975279998
148809,71809.26600959999
148810,73079.09369099997
148811,45425.7491905
148812,13817.988643189992
148813,69202.80342540001
148814,123259.73947560003
148815,16574.27467922099
148816,45293.6255467
148817,94175.97867339998
148818,28143.34464668
148819,47274.24903849999
148820,83084.10648225
148821,462469.53049199993
148822,26580.74809378999
148823,23526.410219999998
148824,272930.5985579998
148825,37945.22618880003
148826,26804.06560307001
148827,93237.09327769998
148828,181670.2345430001
148829,103062.95062819996
148830,117021.5369072999
148831,30911.778135170007
148832,127127.24467820002
148833,41217.58531360001
148834,492713.62537799985
148835,181639.52863720004
148836,47932.833690729996
148837,66278.71486490002
148838,68614.69098620002
148839,133363.19260989994
148840,52848.720464100035
148841,68286.9016716
148842,20794.918432466005
148843,41585.16416589996
148844,132676.10142209998
148845,37698.27537589001
148846,159841.93116250006
148847,234627.07051870003
148848,65265.3001814
148849,34929.178911200004
148850,56238.382561000006
148851,20372.817370549998
148852,33008.91044411
148853,22624.82766202
148854,697982.1147160002
148855,100213.31434730004
148856,33130.49958165002
148857,159024.3394398001
148858,63130.2030719
148859,57066.08969840001
148860,75276.73446850001
148861,19235.116124580003
148862,98521.64844869994
148863,689243.7973649997
148864,15808.144908526994
148865,217670.64513600006
148866,260004.48813809996
148867,83541.01720939999
148868,95062.57964149998
148869,21512.425862959004
148870,116469.8029433
148871,117987.58914219993
148872,21430.85699566399
148873,212196.96615800005
148874,53638.02392010002
148875,16504.324684539995
148876,287143.9594800001
148877,292307.04502229986
148878,235530.9302049999
148879,326689.28293500014
148880,37832.303944399995
148881,26268.584432549997
148882,44557.53805990001
148883,71570.73765280006
148884,120845.72620259997
148885,275491.2445432
148886,29190.086564490004
148887,47211.88217550001
148888,39394.2593937
148889,19784.63334641
148890,64808.03971140002
148891,267916.04398500005
148892,149915.25372610005
148893,90241.39703569999
148894,75027.26883150003
148895,33097.65454376001
148896,19262.90294336001
148897,197701.18598829996
148898,215563.172965
148899,21013.226633579998
148900,72081.91164470003
148901,224853.322851
148902,36235.876579730015
148903,43772.118367399984
148904,43510.757384700024
148905,109249.57767170001
148906,101105.20300460003
148907,63958.12036280007
148908,38658.529533700006
148909,377550.8808770001
148910,107223.45338830001
148911,74655.56916960001
148912,139051.44122259994
148913,43969.34588038001
148914,176163.52512759992
148915,243549.07155819994
148916,99323.4892441
148917,52693.03538779999
148918,47985.11677659999
148919,24175.337129929998
148920,128683.2431261
148921,960110.3015360002
148922,22186.419294249998
148923,26677.858973509003
148924,44314.064840399995
148925,36734.29869684001
148926,54225.55720550004
148927,19578.154604960004
148928,251436.8305180001
148929,27882.207548649993
148930,28607.41686303001
148931,15855.895001953004
148932,22975.28105287999
148933,29811.863264050004
148934,74596.59485400001
148935,27085.997082786005
148936,139719.4499494999
148937,134642.00908890003
148938,248961.1161140001
148939,18763.74063633
148940,52931.21838479999
148941,47314.95701728998
148942,116300.2005381
148943,470066.4774970001
148944,104868.08267499994
148945,219712.70099699992
148946,399877.971302
148947,25042.2438211
148948,18794.082687470003
148949,225408.91096300003
148950,51473.58088200001
148951,37058.99641632001
148952,17316.554341838
148953,199610.00820699998
148954,78050.00817709995
148955,59644.766283299985
148956,45463.327961609975
148957,102731.61195699999
148958,761566.6891950001
148959,48069.7466664
148960,67131.15598959997
148961,123983.12295570009
148962,78803.96331230004
148963,82675.37509359999
148964,22101.386357260002
148965,277076.35495200026
148966,39229.79970479999
148967,41483.7682433
148968,26881.433925241003
148969,75506.28766629998
148970,30236.80339396
148971,142870.6944701
148972,17145.531660530007
148973,42368.68854560001
148974,122157.7412579
148975,73343.98675109998
148976,122306.37068669996
148977,21477.773681509992
148978,35243.18856595002
148979,28852.754416120002
148980,262817.13105400006
148981,30148.711881989995
148982,155456.67854060017
148983,70972.68877459998
148984,19486.91581258001
148985,67816.53566019991
148986,62054.06660099997
148987,40026.89382890003
148988,147199.08597729995
148989,185630.9236713001
148990,39460.852211000005
148991,107124.01133970005
148992,98885.1563438
148993,46199.611652200016
148994,32974.191999500006
148995,39169.885424399996
148996,202748.8286978999
148997,28374.10506046999
148998,62668.67589719999
148999,403812.4664826004
149000,180270.65439330004
149001,450921.5579620002
149002,146028.35738720003
149003,40423.00407189002
149004,43498.95990237997
149005,11494.612410589994
149006,29885.818987659994
149007,14488.832307327999
149008,104165.74561239999
149009,240524.35395769996
149010,19431.928148030005
149011,21976.595931152
149012,79052.54390329996
149013,118669.78322600007
149014,80237.16369341998
149015,122971.67617329997
149016,41983.02716149999
149017,32294.001308149996
149018,244576.29452100015
149019,27183.66273553001
149020,129816.11801540005
149021,43704.49667649999
149022,156652.73224349995
149023,98836.42681090001
149024,114404.35104140005
149025,24910.373902089006
149026,144987.98240099996
149027,188139.9765142
149028,46760.969308820015
149029,368887.52856099996
149030,299603.941706
149031,72225.9340059
149032,49499.26086960001
149033,121959.20820289999
149034,111866.17359490003
149035,44864.2150967
149036,139918.95217930005
149037,45894.52683964003
149038,1714603.2216939998
149039,46623.74327736999
149040,398131.3003290001
149041,17565.99018019001
149042,54266.08881650001
149043,43646.20212310001
149044,81329.47897969997
149045,94663.58856549999
149046,48652.78862160001
149047,43393.43625479999
149048,15207.260170197
149049,52156.69395820001
149050,33853.24148895001
149051,125914.58625420005
149052,59505.74737829999
149053,133650.39940679993
149054,793702.3687000002
149055,20013.578485939997
149056,155704.2406044
149057,46797.8406171
149058,55673.98717339999
149059,27196.09977499
149060,419879.3786229999
149061,238217.85000000012
149062,110416.58765480001
149063,71734.12524860002
149064,87996.85783799998
149065,50799.9547691
149066,435263.61278799997
149067,40624.12720737
149068,245262.393225
149069,49676.807713159986
149070,107259.23187929999
149071,182288.91330709998
149072,30148.301376320007
149073,331737.1847670001
149074,77723.15067079997
149075,66057.10195259999
149076,74514.17986619996
149077,24743.832300801994
149078,60127.70326060003
149079,24756.65649636999
149080,58323.087325999986
149081,37238.01172075001
149082,62333.732431599994
149083,91083.35478350002
149084,21310.591523075993
149085,72382.79208270006
149086,112216.36258219999
149087,102703.7767606
149088,49737.78389289999
149089,86445.91339549996
149090,335386.40449600003
149091,28437.494537570004
149092,388893.5240639999
149093,359040.56522899994
149094,98368.5436624
149095,185364.5584810001
149096,69986.2286944
149097,133312.8322925
149098,60628.752439499964
149099,55424.95256510001
149100,152918.09929729995
149101,55238.7506734
149102,33037.58049067001
149103,56228.77585770001
149104,20620.64231187002
149105,89737.0145606
149106,97250.9411485
149107,45440.6225869
149108,204424.63855079998
149109,13311.522478163002
149110,36632.53847799
149111,28651.812271619994
149112,194643.3949291
149113,138429.1645669999
149114,73867.063065
149115,47345.59028300001
149116,43738.72559753003
149117,115299.06091809993
149118,130335.91867330001
149119,20867.555803770014
149120,32434.02448749
149121,36666.97780525001
149122,181087.33860469997
149123,26967.881663440014
149124,33345.87799938002
149125,18173.273483071007
149126,19248.575964339998
149127,18411.571489579987
149128,36435.76665365
149129,387642.8187459997
149130,236819.0108290001
149131,34724.2260314
149132,78058.47772489999
149133,179158.65327459996
149134,19998.885087509996
149135,27982.30658909001
149136,25472.86415178001
149137,19507.415333550005
149138,27138.58551645
149139,49436.52378630002
149140,21646.331986495006
149141,70367.07637730002
149142,19866.38680009999
149143,80490.18943899998
149144,26032.97266301001
149145,71172.39236209998
149146,16664.575804643006
149147,61787.774035
149148,33827.62424388999
149149,133457.21259850002
149150,39616.94515924
149151,32242.076207564012
149152,122298.84344549995
149153,29503.11247327001
149154,33892.928845539995
149155,251497.23827799998
149156,54176.9685743
149157,24225.718213049982
149158,64623.86617450003
149159,23917.841683259987
149160,34830.46665042999
149161,20197.561242119988
149162,64761.65506980001
149163,20042.912913610005
149164,131293.9554118001
149165,58403.998790499994
149166,80974.28559339997
149167,162395.99008660004
149168,76999.5106413
149169,41787.89032580003
149170,37338.47077951999
149171,90615.94495470001
149172,28433.929110359
149173,120164.06206659994
149174,24621.168196249986
149175,78230.33342530005
149176,33976.72776703001
149177,425340.1747140001
149178,150777.5274258
149179,145964.5180878
149180,123511.13219059995
149181,184934.52482369996
149182,29445.213072749983
149183,226859.89147999993
149184,30321.569028740003
149185,47503.096121
149186,91287.26834279999
149187,33649.3079377
149188,35254.37425169
149189,54273.58299349998
149190,126115.85518529994
149191,39875.16439762998
149192,89232.78239229998
149193,43524.196813
149194,17273.477173600008
149195,118362.47324840001
149196,72344.84300719999
149197,242781.96406999987
149198,78967.888036
149199,18034.080563269992
149200,198447.8676059999
149201,76524.80783550002
149202,18630.94172125001
149203,78819.69514800001
149204,603398.4554170001
149205,152527.41739189997
149206,178120.2039362
149207,32493.385898089997
149208,43027.19694687
149209,40758.54170847999
149210,297083.690341
149211,243597.86345180002
149212,260045.81121700013
149213,18247.828510664
149214,67149.4815024
149215,88157.06594140003
149216,46608.75166827
149217,52402.46848533999
149218,164837.27937719997
149219,421986.58472499973
149220,13291.406154321405
149221,15852.191746322005
149222,176461.13455009996
149223,47268.85011320003
149224,114134.45897010001
149225,530377.0756529998
149226,143482.72771590008
149227,28574.522662740004
149228,121128.2845823
149229,256475.10219300017
149230,25783.067839140003
149231,220275.22907470004
149232,22868.24188553
149233,46856.18223559998
149234,236754.78394400005
149235,401108.8571759999
149236,53530.12949240002
149237,15507.513557015003
149238,224900.199394
149239,113644.1666251
149240,106828.95685969999
149241,46870.23945290004
149242,14900.853147650007
149243,170761.65484469998
149244,24369.900448639997
149245,61944.03652810002
149246,29600.2077703
149247,56248.78936776
149248,30064.878789209983
149249,41296.701063399996
149250,29434.466921210005
149251,148566.74396960004
149252,257632.48242100005
149253,34928.88962409001
149254,19700.851886479995
149255,128807.7072544
149256,77770.6662385
149257,50410.79191469999
149258,81575.95869960003
149259,41635.84665112
149260,129692.01770069987
149261,71447.94289749999
149262,19815.592181164004
149263,207292.60611500006
149264,41432.29838265999
149265,23853.83885023
149266,219749.267971
149267,42029.89430060002
149268,117080.36501879994
149269,165046.7422484
149270,18556.82394313
149271,54406.464371700014
149272,35097.13834512999
149273,23531.055148050007
149274,123534.88743639992
149275,296654.63179899973
149276,130487.81691349996
149277,90801.7519782
149278,69240.03312260001
149279,51487.75585569997
149280,145723.81804389998
149281,24084.19450292001
149282,174963.61566689998
149283,54659.93456700001
149284,27684.11427449
149285,172783.35858989996
149286,51604.72325789998
149287,42314.60257096999
149288,263635.69317899994
149289,53324.73012550001
149290,76503.9227915
149291,78710.52844589995
149292,39786.964878399995
149293,33855.19989725001
149294,43763.42482389999
149295,267203.35092999996
149296,82660.97484989998
149297,108243.62454800002
149298,47746.6666536
149299,39310.000636699995
149300,35925.566454499996
149301,61877.6762382
149302,158595.0916562
149303,54274.823024900004
149304,28571.751952089995
149305,117345.4533754001
149306,18860.802169799998
149307,380407.9088409999
149308,137540.61864770003
149309,28645.19695815998
149310,215780.8652169999
149311,23518.168432410002
149312,101828.71015428
149313,40277.64341309999
149314,23483.75868685001
149315,108249.6741324
149316,59864.922445200005
149317,28307.7064856
149318,117172.89389809998
149319,13228.146690143998
149320,24230.486058299994
149321,49559.25991409998
149322,40957.31779920001
149323,35099.82383788
149324,130789.83675269995
149325,104268.8394415
149326,91138.09013300003
149327,60355.80385865001
149328,87341.37582640002
149329,33626.13291728
149330,28881.704388250004
149331,87316.75154909998
149332,321193.05055300007
149333,243932.05654
149334,164755.55358239994
149335,36352.01983147001
149336,53118.0259657
149337,33010.13307389999
149338,39478.179438481995
149339,22323.218310449993
149340,25515.909066549997
149341,41307.72942199997
149342,124504.6319943
149343,44275.341735700014
149344,160015.82231930003
149345,37002.95592816002
149346,20841.889652239995
149347,58714.09765629999
149348,245595.95566339995
149349,20662.51749878099
149350,37622.14613910001
149351,13367.086370790003
149352,154926.91895759993
149353,21332.404709000002
149354,36932.94316660999
149355,26645.064937730007
149356,307054.56490799994
149357,97653.44339040002
149358,217987.6171509999
149359,35219.994745899996
149360,69427.17045199999
149361,22898.153265020006
149362,123730.87333719997
149363,31637.424823619993
149364,25217.18212257001
149365,54970.656185200016
149366,95179.98772400004
149367,112282.94455160006
149368,170850.6779929
149369,24868.430327269994
149370,373704.54834999976
149371,30152.531777893997
149372,29441.63171526001
149373,39381.830614649996
149374,26348.304000050015
149375,26020.083522539997
149376,32660.47061940001
149377,66299.7370246
149378,98757.9765475
149379,30208.051000022013
149380,78766.2926209
149381,25247.489119179998
149382,27218.269869200005
149383,23499.306324440007
149384,33224.00158528999
149385,58275.894618499995
149386,139927.13890540003
149387,27951.28044131999
149388,66903.85870360002
149389,198470.14733780012
149390,21122.816424060013
149391,65772.71104640003
149392,81537.30517939999
149393,99840.64031059999
149394,119277.88565469995
149395,89545.9251179
149396,91569.83906820002
149397,88516.16515549998
149398,20172.295778871994
149399,88870.7877738
149400,131463.56129620003
149401,137351.1644835
149402,30630.286961200032
149403,16610.919522933997
149404,127913.84109159998
149405,22509.615914520007
149406,77408.02243910002
149407,89640.9551693
149408,65615.59406880004
149409,39091.97748709999
149410,81428.21956609999
149411,17784.79229426
149412,367278.1692835
149413,62909.50557010001
149414,40363.74819879999
149415,130004.56949709999
149416,22152.72548463999
149417,242498.48546099995
149418,17530.1743862563
149419,50839.91747499999
149420,105701.38076100004
149421,25067.45111680001
149422,26684.594860269
149423,31895.23733830001
149424,59178.352494700004
149425,77357.5462721
149426,61356.1731906
149427,41753.50428542999
149428,124577.69077770007
149429,40978.17297461
149430,39285.77017125
149431,32219.900987529978
149432,74006.43865829999
149433,21909.318368329987
149434,197246.21648640002
149435,26601.409562790006
149436,36730.9576074
149437,103624.96120270004
149438,74475.45500780005
149439,20881.18986228601
149440,142266.23223050003
149441,45231.66840549997
149442,97585.1712831
149443,32589.195134900016
149444,149963.6940267
149445,39146.98778969999
149446,27956.29856691
149447,19344.714180174997
149448,80620.7505683
149449,29821.754353400003
149450,30410.967862589998
149451,32725.840166979997
149452,189285.6857102
149453,48355.265343789986
149454,21507.85215074
149455,27622.85228937
149456,104261.96987049998
149457,116794.41374410003
149458,11201.207937390009
149459,94514.92524519993
149460,143956.1676633999
149461,321708.77866800025
149462,39801.819677960026
149463,212500.07694270014
149464,48290.03098360003
149465,87751.25056890005
149466,84797.28251700003
149467,28241.39552091999
149468,110836.31704710005
149469,100915.93303630002
149470,112034.240742
149471,91056.73795499998
149472,408927.11081000016
149473,19061.761566648
149474,50088.72948203001
149475,13040.542666951993
149476,77823.75726509998
149477,26670.850990509985
149478,38302.611756081
149479,42885.176667799984
149480,250989.99345100002
149481,461022.6039350001
149482,45326.69185633998
149483,36097.63759664
149484,134909.4173663
149485,418146.225107
149486,299502.426641
149487,39697.548911780024
149488,21392.175180628998
149489,20965.122909650003
149490,101733.52569419995
149491,40651.09765599997
149492,237474.66927800007
149493,220558.3090533999
149494,107125.94572249998
149495,12879.250835915997
149496,121668.23774389994
149497,50483.0324314
149498,89947.69217439994
149499,57655.55428406999
149500,13216.041984374011
149501,121243.98813729998
149502,63014.001027599996
149503,296417.275915
149504,627568.2411839998
149505,41773.09810065
149506,260712.69166900005
149507,250600.92134899992
149508,108193.47401320009
149509,1346705.532021
149510,51071.02914699999
149511,342326.5843419999
149512,67199.50372770001
149513,147620.73898049997
149514,43462.13896300001
149515,37619.110531300015
149516,88168.27481619999
149517,42690.267004899986
149518,33199.672400520016
149519,97453.38361979996
149520,34327.73259748
149521,352323.174852
149522,25263.76052218
149523,120133.27424809997
149524,124540.75515159998
149525,78143.36128749995
149526,148845.82200049993
149527,192632.72131651998
149528,110859.14467989997
149529,69741.83298146001
149530,24530.49754752799
149531,58851.91410190001
149532,133514.5050502
149533,28349.147174680005
149534,116853.38697390001
149535,169938.43469180004
149536,236109.48351899988
149537,72428.13944510001
149538,99915.19170790004
149539,36692.877357941994
149540,408907.12511699996
149541,24147.22315806999
149542,281427.44040799997
149543,26214.452248580008
149544,51845.029187199994
149545,331053.01404800004
149546,84815.94874570002
149547,69512.2904223
149548,44375.486172100005
149549,208844.6004328
149550,45163.42756709999
149551,266203.5885929999
149552,41546.024072600005
149553,112846.63130229991
149554,40645.35157899999
149555,18663.079191397996
149556,13138.560483110996
149557,19765.727934059993
149558,23894.95088393
149559,31305.834437810016
149560,50385.37764590001
149561,57886.8585563
149562,25521.82861708
149563,27877.43633036
149564,89774.98711650001
149565,54313.734424600014
149566,249824.28636899986
149567,238449.57585600004
149568,180693.57044419996
149569,66545.33086789996
149570,171654.62299349997
149571,144459.20659730004
149572,136758.67153260007
149573,54640.125264300004
149574,82350.70380870001
149575,388394.40956500004
149576,21036.017464609988
149577,367805.88641800015
149578,135914.60491329996
149579,16273.981036806199
149580,17964.962470065988
149581,256871.5990580001
149582,41200.3773625
149583,297581.1345319999
149584,110916.52008009999
149585,120409.38025310001
149586,26696.692317974997
149587,106824.56058690003
149588,68772.46540389999
149589,50526.699449509986
149590,42404.3261497
149591,102122.98152330004
149592,21064.54422075001
149593,473902.55576300004
149594,389609.87360199995
149595,25281.76706491
149596,105362.21122150004
149597,255473.5614359999
149598,39551.600142899995
149599,57147.03117010004
149600,69605.24177460001
149601,55626.26141590001
149602,38535.73722530001
149603,24746.66165714999
149604,27261.064053850012
149605,17580.856227792996
149606,17681.995800199995
149607,189885.37690549996
149608,20641.827690430986
149609,42836.5985884
149610,33685.483796590015
149611,20098.002819910012
149612,107729.58001090001
149613,75054.37426840002
149614,60156.14502600002
149615,38521.71094592999
149616,237938.25502199997
149617,29385.932866859996
149618,30627.601641309986
149619,155595.0546980001
149620,130416.16137310003
149621,20556.12833260999
149622,60106.894133099995
149623,14044.364341509989
149624,159158.60044139996
149625,17810.911943688
149626,65760.78853571998
149627,23383.59700942
149628,123230.52361460005
149629,98346.41253299998
149630,95767.12107400002
149631,56944.92141709999
149632,21173.91936077999
149633,190811.7129969
149634,31054.294832950003
149635,89564.89408900004
149636,23974.70755167
149637,24626.521855899995
149638,126289.96981280003
149639,72823.07184060005
149640,53297.267278399995
149641,17768.242548764
149642,61822.191548799965
149643,58657.536509699996
149644,221656.88752
149645,33393.122576327994
149646,76824.31892232
149647,66420.08742249999
149648,49445.52407219997
149649,73554.20813560003
149650,9890.582245875099
149651,26877.10777712001
149652,108698.41082729997
149653,30032.305079470003
149654,61307.24627990005
149655,55151.40964709997
149656,50724.65729809999
149657,49355.003564599974
149658,29514.952044190002
149659,30669.113227477996
149660,38348.513563399996
149661,108590.80782849998
149662,17126.778465811
149663,59444.553680499994
149664,97512.42360359998
149665,37075.60062289998
149666,96869.39649440002
149667,158191.8710725001
149668,15316.361191611997
149669,471029.7634479999
149670,426957.2592149999
149671,72751.89143603998
149672,30517.558779540002
149673,47999.764448200025
149674,21496.502587780007
149675,13872.846268162994
149676,21479.650961299994
149677,19183.141994748305
149678,62063.71463970001
149679,23627.849703130007
149680,273966.277367
149681,96768.99218650004
149682,244840.35116099997
149683,129583.30638499997
149684,77585.14975380004
149685,1066714.5792269995
149686,29660.574894960024
149687,33326.55554904999
149688,163272.95488049995
149689,73879.96118480003
149690,113071.59039180003
149691,40997.492827199996
149692,184478.83517019998
149693,20308.717867569994
149694,63300.68942619994
149695,66248.04533210001
149696,457948.6860079999
149697,102529.66783750002
149698,138823.78783839996
149699,258600.64043199993
149700,16887.338849180007
149701,124350.14226359999
149702,77905.7276282
149703,98088.49516059998
149704,188556.7177531001
149705,35942.92888037001
149706,29677.80021079999
149707,322369.8709849998
149708,44729.82621916998
149709,40061.120870000006
149710,125408.71187769999
149711,42262.96233431998
149712,48059.74182284001
149713,105112.49567739997
149714,40644.90863419998
149715,16568.115309934004
149716,21635.735757560004
149717,90023.9145472
149718,175044.47510080005
149719,33816.941987816
149720,15446.769685369998
149721,139986.2787069001
149722,212105.49726129998
149723,34767.57411175
149724,1547899.0545960006
149725,30980.160649790007
149726,35480.00502042002
149727,124446.56401970003
149728,39099.084694199984
149729,103131.32893130003
149730,48758.52657090001
149731,35951.66665915001
149732,43918.41270166
149733,427349.7752919996
149734,129528.99282650006
149735,55706.060580199985
149736,85930.90795819998
149737,20584.461682339996
149738,104815.5363416
149739,67873.72071169998
149740,104680.62236719999
149741,40471.09299952002
149742,1513688.8417340005
149743,231643.08956300002
149744,155353.30219679998
149745,23937.579241750012
149746,71228.48178739997
149747,111227.10829330003
149748,66155.56435240003
149749,20313.243679679003
149750,177575.76630159988
149751,112854.84437760006
149752,32672.571060242983
149753,50635.18126382999
149754,22276.505389113998
149755,20704.227667724008
149756,13945.733037668995
149757,101662.20461380003
149758,23558.975065620016
149759,155829.7779002999
149760,136091.09663140003
149761,315514.263884
149762,94859.4292843
149763,153575.50395769996
149764,74259.25531070003
149765,60806.1066247
149766,81206.8857928
149767,40373.75197250999
149768,59282.66493559998
149769,30088.90242006001
149770,61909.650761699995
149771,32858.310567169996
149772,54081.99999590002
149773,16271.280068975999
149774,164191.4007090001
149775,117102.14410379996
149776,143361.80024220012
149777,15415.893066070006
149778,39159.9469447
149779,207355.42699599994
149780,42392.78014923
149781,411101.49314000004
149782,35093.74183523002
149783,109134.50527100007
149784,39173.32281787
149785,46849.845562170005
149786,181435.87645350007
149787,186400.74993620004
149788,66983.07436310004
149789,117886.81949809997
149790,167913.8799988999
149791,104133.71883841393
149792,94693.48058299994
149793,135213.83935689993
149794,175811.0774571
149795,89040.97164720003
149796,72934.14250640002
149797,161342.3710477999
149798,58375.35273879999
149799,100756.27765309997
149800,70343.5317783
149801,41275.13966968
149802,40272.06387559999
149803,29767.590590899996
149804,30714.618930429988
149805,21623.019295418002
149806,51305.18377890002
149807,48791.92296139999
149808,489060.8704750001
149809,34169.22001899999
149810,40795.09578049999
149811,45638.41797840001
149812,67592.21685549995
149813,90849.91426650003
149814,49058.36768499999
149815,75225.13260669999
149816,64609.146952999996
149817,14667.550749127993
149818,274145.02948200004
149819,61981.27147710004
149820,176142.98357160008
149821,53176.73821549998
149822,277266.43007500004
149823,97424.99291929997
149824,399177.7044029998
149825,56383.2958973
149826,45097.86457499999
149827,11881.951442852294
149828,33954.15689156999
149829,66083.39779559997
149830,57419.90543179998
149831,19846.050215255997
149832,486694.05978599953
149833,166737.82067800002
149834,102777.1201632
149835,263845.4198989999
149836,173618.30492850003
149837,100600.65030499999
149838,67163.16889489997
149839,53984.55798159998
149840,128159.40449590005
149841,42715.65572399999
149842,34519.544978799975
149843,32550.590011810003
149844,27238.51621096002
149845,94581.85968340003
149846,29807.66782454001
149847,55081.29507040002
149848,52090.99176515006
149849,26712.30369045
149850,155409.5303823
149851,69687.84630650003
149852,71795.74435120002
149853,19575.919915060003
149854,92525.21848779997
149855,58606.07100409998
149856,175883.60856669996
149857,29586.799627670007
149858,37456.34178994999
149859,105989.43270209998
149860,49019.21104780005
149861,17962.553609139995
149862,32913.60352799001
149863,50521.5872903
149864,40610.5558943
